Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1617074069.604682,1617074069.607377,2522,2.6950836181640625,40,3,3836,3,0,3704,0,
1617074079.635649,1617074079.654368,2523,18.718957901000977,40,26,19495,21,9,16297,2054,
1617074079.673689,1617074079.67646,2524,2.771139144897461,40,3,3836,3,0,3704,0,
1617074090.156455,1617074090.164031,2525,7.57598876953125,40,14,13160,13,5,10623,1921,
1617074090.184611,1617074090.187281,2526,2.669811248779297,40,3,3836,3,0,3704,0,
1617074101.268969,1617074101.272939,2527,3.969907760620117,40,3,3836,3,0,3704,0,
1617074110.395226,1617074137.776392,2528,27381.165981292725,40,72,46511,39,37,38349,4994,
1617074111.600338,1617074111.60275,2529,2.412080764770508,40,3,3836,3,0,3704,0,
1617074121.478988,1617074146.938439,2530,25459.4509601593,40,35,23174,13,26,10628,11006,
1617074121.505629,1617074121.536742,2531,31.1129093170166,40,22,19377,20,6,16247,2162,
1617074121.55735,1617074121.560836,2532,3.486156463623047,40,3,3836,3,0,3704,0,
1617074136.242839,1617074136.24541,2533,2.5708675384521484,40,3,3836,3,0,3704,0,
1617074141.768102,1617074141.775139,2534,7.037162780761719,40,13,13070,13,4,10618,1880,
1617074141.795868,1617074142.298284,2535,502.41613388061523,40,36,26113,26,14,21849,2680,
1617074142.319946,1617074169.339496,2536,27019.54984664917,40,52,32264,26,30,22315,7661,
1617074142.736346,1617074142.743618,2537,7.272005081176758,40,13,13068,13,4,10616,1880,
1617074142.763519,1617074142.765852,2538,2.332925796508789,40,3,3836,3,0,3704,0,
1617074152.794896,1617074152.802717,2539,7.821083068847656,40,14,13154,13,5,10617,1921,
1617074152.823435,1617074178.953092,2540,26129.65703010559,40,48,30191,21,31,16295,11784,
1617074153.529351,1617074153.532004,2541,2.6531219482421875,40,3,3836,3,0,3704,0,
1617074164.012875,1617074164.015264,2542,2.3889541625976562,40,3,3836,3,0,3704,0,
1617074173.588504,1617074200.545125,2543,26956.620931625366,40,37,16716,13,28,10622,4466,
1617074173.77153,1617074173.774074,2544,2.5441646575927734,40,3,3836,3,0,3704,0,
1617074183.649093,1617074210.678741,2545,27029.648065567017,40,48,30481,26,26,22327,6042,
1617074183.752869,1617074209.234781,2546,25481.91213607788,40,45,29927,21,28,16303,11644,
1617074183.79172,1617074210.746308,2547,26954.588174819946,40,37,16710,13,28,10616,4466,
1617074183.819599,1617074209.278928,2548,25459.32912826538,40,35,23171,13,26,10625,11006,
1617074183.845692,1617074183.852881,2549,7.189035415649414,40,13,13072,13,4,10620,1880,
1617074183.871859,1617074210.841861,2550,26970.001935958862,40,52,24948,22,34,16338,6322,
1617074183.965156,1617074210.946342,2551,26981.185913085938,40,56,30849,24,36,21749,6636,
1617074184.21847,1617074184.220975,2552,2.5048255920410156,40,3,3836,3,0,3704,0,
1617074194.242047,1617074194.244715,2553,2.6679039001464844,40,3,3836,3,0,3704,0,
1617074204.42466,1617074204.431585,2554,6.925106048583984,40,14,13162,13,5,10625,1921,
1617074204.452476,1617074204.460173,2555,7.696866989135742,40,14,13165,13,5,10628,1921,
1617074204.478896,1617074204.52291,2556,44.01421546936035,40,27,19571,21,10,16305,2078,
1617074204.543488,1617074204.779328,2557,235.8400821685791,40,41,32823,30,14,27331,3688,
1617074204.800824,1617074204.803718,2558,2.894163131713867,40,3,3836,3,0,3704,0,
