Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1616976494.185192,1616976494.193539,39,8.346796035766602,0,16,15726,15,5,13101,1921,
1616976494.196547,1616976494.204184,40,7.63702392578125,0,16,15728,15,5,13103,1921,
1616976494.207318,1616976494.216045,41,8.726835250854492,0,16,15733,15,5,13108,1921,
1616976494.220006,1616976494.228382,42,8.376121520996094,0,16,15721,15,5,13096,1921,
1616976494.232346,1616976494.239156,43,6.80994987487793,0,16,15722,15,5,13097,1921,
1616976494.243011,1616976494.250505,44,7.4939727783203125,0,16,15721,15,5,13096,1921,
1616976494.25446,1616976494.261899,45,7.438898086547852,0,16,15724,15,5,13099,1921,
1616976494.265684,1616976494.273873,46,8.189201354980469,0,16,15723,15,5,13098,1921,
1616976494.276999,1616976494.284915,47,7.915973663330078,0,16,15733,15,5,13108,1921,
1616976494.288809,1616976494.295623,48,6.814002990722656,0,16,15733,15,5,13108,1921,
1616976494.299153,1616976494.306915,49,7.761955261230469,0,16,15729,15,5,13104,1921,
1616976494.311982,1616976494.320309,50,8.327007293701172,0,16,15731,15,5,13106,1921,
1616976494.32319,1616976494.330927,51,7.736921310424805,0,16,15727,15,5,13102,1921,
1616976494.333712,1616976494.343394,52,9.681940078735352,0,18,15911,17,5,13198,1921,
1616976494.347307,1616976494.354513,53,7.205963134765625,0,18,15914,17,5,13201,1921,
1616976494.357706,1616976494.365803,54,8.096933364868164,0,16,15727,15,5,13102,1921,
1616976494.372058,1616976494.379865,55,7.807016372680664,0,16,15723,15,5,13098,1921,
1616976494.382808,1616976494.390163,56,7.354974746704102,0,16,15732,15,5,13107,1921,
1616976494.393153,1616976494.402198,57,9.045124053955078,0,16,15729,15,5,13104,1921,
1616976494.405094,1616976494.413361,58,8.26716423034668,0,16,15727,15,5,13102,1921,
1616976494.417252,1616976494.424666,59,7.4138641357421875,0,16,15721,15,5,13096,1921,
1616976494.428746,1616976494.436969,60,8.22305679321289,0,16,15727,15,5,13102,1921,
1616976494.440387,1616976494.44752,61,7.133007049560547,0,16,15730,15,5,13105,1921,
1616976494.451296,1616976494.459716,62,8.419990539550781,0,18,15906,17,5,13193,1921,
1616976494.463147,1616976494.47038,63,7.233142852783203,0,16,15729,15,5,13104,1921,
1616976494.474094,1616976494.481656,64,7.562160491943359,0,16,15726,15,5,13101,1921,
1616976494.485458,1616976494.493541,65,8.083105087280273,0,16,15721,15,5,13096,1921,
1616976494.497681,1616976494.505763,66,8.082151412963867,0,16,15728,15,5,13103,1921,
1616976494.509523,1616976494.516652,67,7.129192352294922,0,16,15726,15,5,13101,1921,
1616976494.520677,1616976494.528179,68,7.501840591430664,0,16,15721,15,5,13096,1921,
1616976494.531065,1616976494.538141,69,7.076025009155273,0,16,15724,15,5,13099,1921,
1616976494.541297,1616976494.548808,70,7.511138916015625,0,16,15730,15,5,13105,1921,
1616976494.552568,1616976494.560473,71,7.905006408691406,0,18,15910,17,5,13197,1921,
1616976494.564149,1616976494.571574,72,7.425069808959961,0,16,15733,15,5,13108,1921,
1616976494.574996,1616976494.583208,73,8.212089538574219,0,16,15733,15,5,13108,1921,
1616976494.586863,1616976494.59474,74,7.876873016357422,0,16,15724,15,5,13099,1921,
1616976494.597867,1616976494.604552,75,6.685018539428711,0,16,15728,15,5,13103,1921,
1616976494.608286,1616976494.614753,76,6.467103958129883,0,16,15722,15,5,13097,1921,
1616976494.618316,1616976494.625651,77,7.33494758605957,0,16,15730,15,5,13105,1921,
1616976494.629491,1616976494.636386,78,6.894826889038086,0,16,15728,15,5,13103,1921,
1616976494.639935,1616976494.64772,79,7.78508186340332,0,16,15727,15,5,13102,1921,
1616976494.650808,1616976494.65826,80,7.4520111083984375,0,16,15729,15,5,13104,1921,
1616976494.661311,1616976494.66884,81,7.529020309448242,0,16,15728,15,5,13103,1921,
1616976494.672713,1616976494.680568,82,7.854938507080078,0,16,15725,15,5,13100,1921,
1616976494.684924,1616976494.69205,83,7.126092910766602,0,16,15721,15,5,13096,1921,
1616976494.695833,1616976494.701887,84,6.053924560546875,0,16,15731,15,5,13106,1921,
1616976494.705037,1616976494.712911,85,7.873773574829102,0,16,15733,15,5,13108,1921,
1616976494.717092,1616976494.725743,86,8.651018142700195,0,16,15726,15,5,13101,1921,
1616976494.729016,1616976494.736603,87,7.586956024169922,0,16,15731,15,5,13106,1921,
1616976494.739734,1616976494.746137,88,6.4029693603515625,0,16,15728,15,5,13103,1921,
1616976494.749554,1616976494.755916,89,6.362199783325195,0,16,15723,15,5,13098,1921,
1616976494.758606,1616976494.766482,90,7.876157760620117,0,16,15721,15,5,13096,1921,
1616976494.769712,1616976494.779456,91,9.743928909301758,0,18,15904,17,5,13191,1921,
1616976494.782619,1616976494.790419,92,7.800102233886719,0,16,15721,15,5,13096,1921,
1616976494.793869,1616976494.801749,93,7.879972457885742,0,18,15955,17,5,13242,1921,
1616976494.804534,1616976494.811018,94,6.484031677246094,0,16,15724,15,5,13099,1921,
1616976494.814546,1616976494.821866,95,7.319927215576172,0,16,15731,15,5,13106,1921,
1616976494.825404,1616976494.832549,96,7.145166397094727,0,16,15729,15,5,13104,1921,
1616976494.836122,1616976494.843712,97,7.590055465698242,0,18,15913,17,5,13200,1921,
1616976494.847717,1616976494.854713,98,6.995916366577148,0,18,15908,17,5,13195,1921,
1616976494.858476,1616976494.864955,99,6.479024887084961,0,16,15724,15,5,13099,1921,
1616976494.868356,1616976494.876056,100,7.6999664306640625,0,16,15733,15,5,13108,1921,
1616976494.879144,1616976494.886544,101,7.400035858154297,0,16,15727,15,5,13102,1921,
1616976494.890281,1616976494.89719,102,6.90913200378418,0,18,15911,17,5,13198,1921,
1616976494.900783,1616976494.909608,103,8.824825286865234,0,16,15722,15,5,13097,1921,
1616976494.912544,1616976494.91904,104,6.495952606201172,0,16,15729,15,5,13104,1921,
1616976494.922695,1616976494.929219,105,6.524085998535156,0,16,15723,15,5,13098,1921,
1616976494.931749,1616976494.939038,106,7.288932800292969,0,16,15721,15,5,13096,1921,
1616976494.941791,1616976494.948709,107,6.9179534912109375,0,16,15729,15,5,13104,1921,
1616976494.95185,1616976494.958683,108,6.833076477050781,0,16,15727,15,5,13102,1921,
1616976494.962293,1616976494.968872,109,6.579160690307617,0,16,15728,15,5,13103,1921,
1616976494.971521,1616976494.979143,110,7.622003555297852,0,16,15730,15,5,13105,1921,
1616976494.982116,1616976494.988597,111,6.480932235717773,0,16,15729,15,5,13104,1921,
1616976494.991005,1616976494.99957,112,8.564949035644531,0,18,15906,17,5,13193,1921,
1616976495.002651,1616976495.010741,113,8.090019226074219,0,16,15731,15,5,13106,1921,
1616976495.014537,1616976495.022965,114,8.427858352661133,0,18,15912,17,5,13199,1921,
1616976495.02594,1616976495.033018,115,7.0781707763671875,0,16,15728,15,5,13103,1921,
1616976495.036711,1616976495.04381,116,7.098913192749023,0,16,15725,15,5,13100,1921,
1616976495.047607,1616976495.056156,117,8.548974990844727,0,16,15725,15,5,13100,1921,
1616976495.062004,1616976495.068974,118,6.969928741455078,0,16,15727,15,5,13102,1921,
1616976495.07304,1616976495.079908,119,6.867885589599609,0,16,15729,15,5,13104,1921,
1616976495.083623,1616976495.091198,120,7.575035095214844,0,16,15725,15,5,13100,1921,
1616976495.094059,1616976495.102185,121,8.126020431518555,0,16,15729,15,5,13104,1921,
1616976495.10502,1616976495.112126,122,7.10606575012207,0,16,15728,15,5,13103,1921,
1616976495.115514,1616976495.123909,123,8.394956588745117,0,16,15729,15,5,13104,1921,
1616976495.126731,1616976495.134631,124,7.899999618530273,0,16,15733,15,5,13108,1921,
1616976495.137544,1616976495.145659,125,8.115053176879883,0,16,15728,15,5,13103,1921,
1616976495.149286,1616976495.156251,126,6.964921951293945,0,16,15721,15,5,13096,1921,
1616976495.15994,1616976495.1687,127,8.75997543334961,0,16,15723,15,5,13098,1921,
1616976495.172435,1616976495.180582,128,8.147001266479492,0,16,15732,15,5,13107,1921,
1616976495.184203,1616976495.192689,129,8.486032485961914,0,16,15728,15,5,13103,1921,
1616976495.196765,1616976495.203539,130,6.773948669433594,0,16,15721,15,5,13096,1921,
1616976495.206685,1616976495.215021,131,8.33582878112793,0,16,15725,15,5,13100,1921,
1616976495.218021,1616976495.224236,132,6.215095520019531,0,16,15732,15,5,13107,1921,
1616976495.227844,1616976495.235865,133,8.021116256713867,0,16,15722,15,5,13097,1921,
1616976495.239233,1616976495.247423,134,8.189916610717773,0,16,15724,15,5,13099,1921,
1616976495.250923,1616976495.259248,135,8.32509994506836,0,16,15728,15,5,13103,1921,
1616976495.261952,1616976495.268544,136,6.592035293579102,0,16,15729,15,5,13104,1921,
1616976495.271882,1616976495.279532,137,7.649898529052734,0,18,15907,17,5,13194,1921,
1616976495.282259,1616976495.290683,138,8.424043655395508,0,16,15726,15,5,13101,1921,
1616976495.29434,1616976495.301656,139,7.316112518310547,0,16,15727,15,5,13102,1921,
1616976495.304653,1616976495.312729,140,8.075952529907227,0,16,15725,15,5,13100,1921,
1616976495.315871,1616976495.324487,141,8.615970611572266,0,16,15730,15,5,13105,1921,
1616976495.328467,1616976495.337078,142,8.611202239990234,0,16,15728,15,5,13103,1921,
1616976495.340342,1616976495.346737,143,6.394863128662109,0,16,15725,15,5,13100,1921,
1616976495.349823,1616976495.357919,144,8.095979690551758,0,16,15732,15,5,13107,1921,
1616976495.36093,1616976495.369192,145,8.261919021606445,0,16,15722,15,5,13097,1921,
1616976495.371909,1616976495.378241,146,6.332159042358398,0,16,15726,15,5,13101,1921,
1616976495.381912,1616976495.390259,147,8.347034454345703,0,16,15731,15,5,13106,1921,
1616976495.393181,1616976495.4009,148,7.718801498413086,0,16,15723,15,5,13098,1921,
1616976495.404179,1616976495.411975,149,7.795810699462891,0,16,15730,15,5,13105,1921,
1616976495.415128,1616976495.423461,150,8.332967758178711,0,16,15732,15,5,13107,1921,
1616976495.42686,1616976495.435645,151,8.785009384155273,0,18,15914,17,5,13201,1921,
