Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
482,4.007101058959961,0,12,6397,8,8,3960,1909,
483,3.6678314208984375,0,12,6395,8,8,3958,1909,
484,4.018068313598633,0,12,6395,8,8,3958,1909,
485,3.8080215454101562,0,12,6398,8,8,3961,1909,
486,4.36091423034668,0,12,6394,8,8,3957,1909,
487,3.489971160888672,0,12,6389,8,8,3952,1909,
488,3.5359859466552734,0,12,6396,8,8,3959,1909,
489,3.515005111694336,0,12,6398,8,8,3961,1909,
490,3.2699108123779297,0,12,6391,8,8,3954,1909,
491,3.437042236328125,0,12,6390,8,8,3953,1909,
492,3.4170150756835938,0,12,6393,8,8,3956,1909,
493,3.3249855041503906,0,12,6388,8,8,3951,1909,
494,3.4270286560058594,0,12,6389,8,8,3952,1909,
495,3.5991668701171875,0,12,6391,8,8,3954,1909,
496,3.667116165161133,0,12,6389,8,8,3952,1909,
497,3.4329891204833984,0,12,6387,8,8,3950,1909,
498,3.731966018676758,0,12,6393,8,8,3956,1909,
499,3.4780502319335938,0,12,6399,8,8,3962,1909,
500,3.473997116088867,0,12,6388,8,8,3951,1909,
501,4.469156265258789,0,12,6396,8,8,3959,1909,
502,3.7670135498046875,0,12,6389,8,8,3952,1909,
503,3.529071807861328,0,12,6390,8,8,3953,1909,
504,3.940105438232422,0,12,6396,8,8,3959,1909,
505,3.941059112548828,0,12,6398,8,8,3961,1909,
506,3.593921661376953,0,12,6395,8,8,3958,1909,
507,3.857851028442383,0,12,6399,8,8,3962,1909,
508,3.895998001098633,0,12,6392,8,8,3955,1909,
509,3.489971160888672,0,12,6392,8,8,3955,1909,
510,3.5429000854492188,0,12,6387,8,8,3950,1909,
511,3.584146499633789,0,12,6391,8,8,3954,1909,
512,3.793954849243164,0,12,6395,8,8,3958,1909,
513,3.584146499633789,0,12,6396,8,8,3959,1909,
514,3.580808639526367,0,12,6389,8,8,3952,1909,
515,3.7288665771484375,0,12,6387,8,8,3950,1909,
516,3.4270286560058594,0,12,6397,8,8,3960,1909,
517,3.3521652221679688,0,12,6396,8,8,3959,1909,
518,3.6139488220214844,0,12,6394,8,8,3957,1909,
519,3.6139488220214844,0,12,6394,8,8,3957,1909,
520,3.4019947052001953,0,12,6389,8,8,3952,1909,
521,3.1919479370117188,0,12,6399,8,8,3962,1909,
522,3.4241676330566406,0,12,6389,8,8,3952,1909,
523,4.930973052978516,0,12,6387,8,8,3950,1909,
524,3.0670166015625,0,12,6389,8,8,3952,1909,
525,4.317045211791992,0,12,6396,8,8,3959,1909,
526,3.2520294189453125,0,12,6389,8,8,3952,1909,
527,3.5791397094726562,0,12,6391,8,8,3954,1909,
528,3.1790733337402344,0,12,6398,8,8,3961,1909,
529,3.9060115814208984,0,12,6396,8,8,3959,1909,
530,3.813028335571289,0,12,6392,8,8,3954,1910,
531,3.7479400634765625,0,12,6393,8,8,3956,1909,
532,3.612995147705078,0,12,6392,8,8,3955,1909,
533,3.2520294189453125,0,12,6399,8,8,3962,1909,
534,3.5119056701660156,0,12,6388,8,8,3951,1909,
535,3.6170482635498047,0,12,6389,8,8,3952,1909,
536,3.283977508544922,0,12,6393,8,8,3956,1909,
537,3.4248828887939453,0,12,6388,8,8,3951,1909,
538,4.149913787841797,0,12,6392,8,8,3955,1909,
539,3.7429332733154297,0,12,6397,8,8,3960,1909,
540,3.5729408264160156,0,12,6398,8,8,3961,1909,
541,5.476951599121094,0,12,6395,8,8,3958,1909,
542,3.6530494689941406,0,12,6393,8,8,3956,1909,
543,4.081964492797852,0,12,6395,8,8,3958,1909,
544,3.6208629608154297,0,12,6391,8,8,3954,1909,
545,3.3919811248779297,0,12,6390,8,8,3953,1909,
546,3.1571388244628906,0,12,6391,8,8,3954,1909,
547,4.401922225952148,0,12,6392,8,8,3955,1909,
548,3.3800601959228516,0,12,6391,8,8,3954,1909,
549,3.362894058227539,0,12,6398,8,8,3961,1909,
550,3.5479068756103516,0,12,6394,8,8,3957,1909,
551,3.582000732421875,0,12,6390,8,8,3953,1909,
552,3.6649703979492188,0,12,6398,8,8,3961,1909,
553,3.6880970001220703,0,12,6393,8,8,3956,1909,
554,3.584146499633789,0,12,6399,8,8,3962,1909,
555,3.743886947631836,0,12,6389,8,8,3952,1909,
556,3.6449432373046875,0,12,6398,8,8,3961,1909,
557,3.72314453125,0,12,6397,8,8,3960,1909,
558,3.4728050231933594,0,12,6392,8,8,3955,1909,
559,3.8688182830810547,0,12,6393,8,8,3956,1909,
560,3.5529136657714844,0,12,6392,8,8,3955,1909,
561,3.7589073181152344,0,12,6392,8,8,3955,1909,
562,3.6530494689941406,0,12,6387,8,8,3950,1909,
563,3.538846969604492,0,12,6389,8,8,3952,1909,
564,3.268003463745117,0,12,6391,8,8,3954,1909,
565,3.178834915161133,0,12,6399,8,8,3962,1909,
566,4.462957382202148,0,12,6394,8,8,3957,1909,
567,4.029035568237305,0,12,6388,8,8,3951,1909,
568,4.530906677246094,0,12,6397,8,8,3960,1909,
569,3.5169124603271484,0,12,6399,8,8,3962,1909,
570,3.7729740142822266,0,12,6389,8,8,3952,1909,
571,3.818988800048828,0,12,6389,8,8,3952,1909,
572,3.6640167236328125,0,12,6396,8,8,3959,1909,
573,3.390789031982422,0,12,6397,8,8,3960,1909,
574,3.5910606384277344,0,12,6399,8,8,3962,1909,
575,3.264904022216797,0,12,6390,8,8,3953,1909,
576,3.5200119018554688,0,12,6396,8,8,3959,1909,
577,3.4041404724121094,0,12,6393,8,8,3956,1909,
578,3.2958984375,0,12,6392,8,8,3955,1909,
579,3.60107421875,0,12,6389,8,8,3952,1909,
580,3.258943557739258,0,12,6398,8,8,3961,1909,
581,4.124879837036133,0,12,6396,8,8,3959,1909,
582,3.496885299682617,0,12,6395,8,8,3958,1909,
583,3.5610198974609375,0,12,6394,8,8,3957,1909,
584,5.317926406860352,0,12,6387,8,8,3950,1909,
585,3.3490657806396484,0,12,6388,8,8,3951,1909,
586,3.576993942260742,0,12,6387,8,8,3950,1909,
587,3.5741329193115234,0,12,6397,8,8,3960,1909,
588,4.0130615234375,0,12,6390,8,8,3953,1909,
589,3.4160614013671875,0,12,6399,8,8,3962,1909,
590,3.8712024688720703,0,12,6394,8,8,3957,1909,
591,3.844022750854492,0,12,6399,8,8,3962,1909,
592,3.3118724822998047,0,12,6397,8,8,3960,1909,
593,3.6330223083496094,0,12,6398,8,8,3961,1909,
594,4.145145416259766,0,12,6398,8,8,3961,1909,
595,3.72314453125,0,12,6391,8,8,3954,1909,
596,4.097938537597656,0,12,6389,8,8,3952,1909,
597,3.6690235137939453,0,12,6389,8,8,3952,1909,
598,3.8840770721435547,0,12,6395,8,8,3958,1909,
599,3.92913818359375,0,12,6388,8,8,3951,1909,
600,3.7178993225097656,0,12,6394,8,8,3957,1909,
601,3.41796875,0,12,6399,8,8,3962,1909,
602,3.4580230712890625,0,12,6390,8,8,3953,1909,
603,3.6439895629882812,0,12,6393,8,8,3956,1909,
604,3.5228729248046875,0,12,6394,8,8,3957,1909,
605,3.7720203399658203,0,12,6398,8,8,3961,1909,
606,3.690958023071289,0,12,6398,8,8,3961,1909,
607,3.6919116973876953,0,12,6392,8,8,3955,1909,
608,3.7012100219726562,0,12,6390,8,8,3953,1909,
609,3.468036651611328,0,12,6395,8,8,3958,1909,
610,3.6351680755615234,0,12,6395,8,8,3958,1909,
611,3.4151077270507812,0,12,6390,8,8,3953,1909,
612,4.515886306762695,0,12,6394,8,8,3957,1909,
613,3.5119056701660156,0,12,6392,8,8,3955,1909,
614,3.5789012908935547,0,12,6394,8,8,3957,1909,
615,3.7021636962890625,0,12,6389,8,8,3952,1909,
616,3.4799575805664062,0,12,6392,8,8,3955,1909,
617,3.835916519165039,0,12,6392,8,8,3955,1909,
618,3.659963607788086,0,12,6391,8,8,3954,1909,
619,3.5049915313720703,0,12,6391,8,8,3954,1909,
620,3.592967987060547,0,12,6397,8,8,3960,1909,
621,3.2858848571777344,0,12,6393,8,8,3956,1909,
622,3.534078598022461,0,12,6389,8,8,3952,1909,
623,3.557920455932617,0,12,6398,8,8,3961,1909,
624,3.7529468536376953,0,12,6399,8,8,3962,1909,
625,3.2110214233398438,0,12,6392,8,8,3955,1909,
626,3.773927688598633,0,12,6389,8,8,3952,1909,
627,3.713846206665039,0,12,6392,8,8,3955,1909,
628,5.202054977416992,0,12,6392,8,8,3955,1909,
629,3.654956817626953,0,12,6393,8,8,3956,1909,
630,3.687143325805664,0,12,6399,8,8,3962,1909,
631,3.537893295288086,0,12,6397,8,8,3960,1909,
632,3.284931182861328,0,12,6394,8,8,3957,1909,
633,3.9288997650146484,0,12,6391,8,8,3954,1909,
634,3.725767135620117,0,12,6397,8,8,3960,1909,
635,3.573179244995117,0,12,6397,8,8,3960,1909,
636,3.579854965209961,0,12,6389,8,8,3952,1909,
637,3.1630992889404297,0,12,6395,8,8,3958,1909,
638,3.7360191345214844,0,12,6388,8,8,3951,1909,
639,5.345821380615234,0,12,6395,8,8,3958,1909,
640,4.452943801879883,0,12,6391,8,8,3954,1909,
641,3.5271644592285156,0,12,6392,8,8,3955,1909,
642,3.5080909729003906,0,12,6389,8,8,3952,1909,
643,3.782987594604492,0,12,6397,8,8,3960,1909,
644,3.5750865936279297,0,12,6392,8,8,3955,1909,
645,3.879070281982422,0,12,6392,8,8,3955,1909,
646,7.11512565612793,0,12,6393,8,8,3956,1909,
647,3.5858154296875,0,12,6399,8,8,3962,1909,
648,3.41796875,0,12,6397,8,8,3960,1909,
649,3.596067428588867,0,12,6393,8,8,3956,1909,
650,3.450155258178711,0,12,6393,8,8,3956,1909,
651,3.1599998474121094,0,12,6392,8,8,3955,1909,
652,3.203868865966797,0,12,6389,8,8,3952,1909,
653,3.756999969482422,0,12,6392,8,8,3955,1909,
654,3.3528804779052734,0,12,6398,8,8,3961,1909,
655,4.141092300415039,0,12,6397,8,8,3960,1909,
656,3.5910606384277344,0,12,6387,8,8,3950,1909,
657,4.401206970214844,0,12,6389,8,8,3952,1909,
658,3.2739639282226562,0,12,6391,8,8,3954,1909,
659,4.350900650024414,0,12,6396,8,8,3959,1909,
660,3.6029815673828125,0,12,6391,8,8,3954,1909,
661,3.774881362915039,0,12,6396,8,8,3959,1909,
662,3.4809112548828125,0,12,6396,8,8,3959,1909,
663,3.779172897338867,0,12,6389,8,8,3952,1909,
664,3.8270950317382812,0,12,6391,8,8,3954,1909,
665,3.8411617279052734,0,12,6388,8,8,3951,1909,
666,4.152059555053711,0,12,6399,8,8,3962,1909,
667,3.175973892211914,0,12,6391,8,8,3954,1909,
668,3.537893295288086,0,12,6389,8,8,3952,1909,
669,3.122091293334961,0,12,6391,8,8,3954,1909,
670,3.1180381774902344,0,12,6397,8,8,3960,1909,
671,3.131866455078125,0,12,6389,8,8,3952,1909,
672,4.961967468261719,0,12,6399,8,8,3962,1909,
673,3.4971237182617188,0,12,6399,8,8,3962,1909,
674,3.5538673400878906,0,12,6389,8,8,3952,1909,
675,3.4608840942382812,0,12,6390,8,8,3953,1909,
676,3.3409595489501953,0,12,6398,8,8,3961,1909,
677,3.5729408264160156,0,12,6399,8,8,3962,1909,
678,3.4880638122558594,0,12,6393,8,8,3956,1909,
679,3.9529800415039062,0,12,6399,8,8,3962,1909,
680,3.6368370056152344,0,12,6389,8,8,3952,1909,
681,4.164934158325195,0,12,6399,8,8,3962,1909,
682,3.4270286560058594,0,12,6395,8,8,3958,1909,
683,4.241943359375,0,12,6387,8,8,3950,1909,
684,4.171133041381836,0,12,6389,8,8,3952,1909,
685,3.690004348754883,0,12,6393,8,8,3956,1909,
686,3.3249855041503906,0,12,6390,8,8,3953,1909,
687,4.849910736083984,0,12,6394,8,8,3957,1909,
688,3.4499168395996094,0,12,6389,8,8,3952,1909,
689,3.0629634857177734,0,12,6399,8,8,3962,1909,
690,3.345966339111328,0,12,6388,8,8,3951,1909,
691,3.6470890045166016,0,12,6396,8,8,3959,1909,
692,3.6559104919433594,0,12,6392,8,8,3955,1909,
693,3.262042999267578,0,12,6392,8,8,3955,1909,
694,4.0950775146484375,0,12,6396,8,8,3959,1909,
695,3.4329891204833984,0,12,6394,8,8,3957,1909,
696,3.7069320678710938,0,12,6388,8,8,3951,1909,
697,3.679990768432617,0,12,6391,8,8,3954,1909,
698,3.3919811248779297,0,12,6390,8,8,3953,1909,
699,3.898143768310547,0,12,6391,8,8,3954,1909,
700,3.4449100494384766,0,12,6392,8,8,3955,1909,
701,3.799915313720703,0,12,6391,8,8,3954,1909,
702,3.4940242767333984,0,12,6394,8,8,3957,1909,
703,3.648996353149414,0,12,6393,8,8,3956,1909,
704,3.3948421478271484,0,12,6392,8,8,3955,1909,
705,4.090070724487305,0,12,6399,8,8,3962,1909,
706,3.431081771850586,0,12,6390,8,8,3953,1909,
707,3.2110214233398438,0,12,6397,8,8,3960,1909,
708,3.5550594329833984,0,12,6396,8,8,3959,1909,
709,3.486156463623047,0,12,6394,8,8,3957,1909,
710,3.679037094116211,0,12,6391,8,8,3954,1909,
711,3.371000289916992,0,12,6389,8,8,3952,1909,
712,3.729104995727539,0,12,6388,8,8,3951,1909,
713,3.579854965209961,0,12,6392,8,8,3955,1909,
714,4.321098327636719,0,12,6393,8,8,3956,1909,
715,3.673076629638672,0,12,6393,8,8,3956,1909,
716,5.588054656982422,0,14,6595,8,10,3952,2027,
717,3.401041030883789,0,12,6391,8,8,3954,1909,
718,3.1561851501464844,0,12,6392,8,8,3955,1909,
719,3.709077835083008,0,12,6390,8,8,3953,1909,
720,3.5190582275390625,0,12,6391,8,8,3954,1909,
721,3.551959991455078,0,12,6396,8,8,3959,1909,
722,3.606081008911133,0,12,6393,8,8,3956,1909,
723,3.9398670196533203,0,12,6392,8,8,3955,1909,
724,3.245115280151367,0,12,6390,8,8,3953,1909,
725,3.322124481201172,0,12,6391,8,8,3954,1909,
726,4.230976104736328,0,12,6389,8,8,3952,1909,
727,4.385948181152344,0,12,6391,8,8,3954,1909,
728,3.612995147705078,0,12,6398,8,8,3961,1909,
729,3.596782684326172,0,12,6387,8,8,3950,1909,
730,3.6399364471435547,0,12,6387,8,8,3950,1909,
731,3.2830238342285156,0,12,6397,8,8,3960,1909,
732,3.406047821044922,0,12,6394,8,8,3957,1909,
733,3.7109851837158203,0,12,6392,8,8,3955,1909,
734,3.439188003540039,0,12,6397,8,8,3960,1909,
735,3.7338733673095703,0,12,6392,8,8,3955,1909,
736,3.3409595489501953,0,12,6395,8,8,3958,1909,
737,4.302024841308594,0,12,6393,8,8,3956,1909,
738,3.9849281311035156,0,12,6398,8,8,3961,1909,
739,3.598928451538086,0,12,6393,8,8,3956,1909,
740,3.0670166015625,0,12,6393,8,8,3956,1909,
741,3.443002700805664,0,12,6389,8,8,3952,1909,
742,3.818035125732422,0,12,6390,8,8,3953,1909,
743,3.445148468017578,0,12,6394,8,8,3957,1909,
744,3.4770965576171875,0,12,6395,8,8,3958,1909,
745,3.332853317260742,0,12,6393,8,8,3956,1909,
746,3.4530162811279297,0,12,6390,8,8,3953,1909,
747,3.3130645751953125,0,12,6399,8,8,3962,1909,
748,3.3931732177734375,0,12,6396,8,8,3959,1909,
749,5.073070526123047,0,12,6396,8,8,3959,1909,
750,3.5021305084228516,0,12,6391,8,8,3954,1909,
751,3.4351348876953125,0,12,6389,8,8,3952,1909,
752,3.944873809814453,0,12,6391,8,8,3954,1909,
753,3.6149024963378906,0,12,6396,8,8,3959,1909,
754,4.544973373413086,0,12,6388,8,8,3951,1909,
755,3.473997116088867,0,12,6389,8,8,3952,1909,
756,3.832101821899414,0,12,6398,8,8,3961,1909,
757,3.545999526977539,0,12,6390,8,8,3953,1909,
758,3.5469532012939453,0,12,6398,8,8,3961,1909,
759,3.2949447631835938,0,12,6390,8,8,3953,1909,
760,3.556966781616211,0,12,6393,8,8,3956,1909,
761,3.8299560546875,0,12,6389,8,8,3952,1909,
762,3.2739639282226562,0,12,6389,8,8,3952,1909,
763,3.6690235137939453,0,12,6397,8,8,3960,1909,
764,3.4399032592773438,0,12,6393,8,8,3956,1909,
765,3.787994384765625,0,12,6390,8,8,3953,1909,
766,3.674030303955078,0,12,6387,8,8,3950,1909,
767,3.7140846252441406,0,12,6391,8,8,3954,1909,
768,3.2720565795898438,0,12,6393,8,8,3956,1909,
769,3.4058094024658203,0,12,6389,8,8,3952,1909,
770,3.4761428833007812,0,12,6389,8,8,3952,1909,
771,3.8661956787109375,0,12,6391,8,8,3954,1909,
772,3.693103790283203,0,12,6398,8,8,3961,1909,
773,3.2989978790283203,0,12,6395,8,8,3958,1909,
774,3.4019947052001953,0,12,6397,8,8,3960,1909,
775,3.4780502319335938,0,12,6388,8,8,3951,1909,
776,3.6280155181884766,0,12,6396,8,8,3959,1909,
777,3.4499168395996094,0,12,6394,8,8,3957,1909,
778,3.712892532348633,0,12,6394,8,8,3957,1909,
779,3.6640167236328125,0,12,6388,8,8,3951,1909,
780,3.289937973022461,0,12,6390,8,8,3953,1909,
781,3.763914108276367,0,12,6388,8,8,3951,1909,
782,4.106044769287109,0,12,6389,8,8,3952,1909,
783,4.085779190063477,0,12,6391,8,8,3954,1909,
784,3.3888816833496094,0,12,6391,8,8,3954,1909,
785,3.648996353149414,0,12,6392,8,8,3955,1909,
786,3.467082977294922,0,12,6388,8,8,3951,1909,
787,3.2889842987060547,0,12,6397,8,8,3960,1909,
788,4.006147384643555,0,12,6399,8,8,3962,1909,
789,3.345012664794922,0,12,6391,8,8,3954,1909,
790,3.5009384155273438,0,12,6393,8,8,3956,1909,
791,3.556966781616211,0,12,6393,8,8,3956,1909,
792,4.285097122192383,0,12,6388,8,8,3951,1909,
793,5.707025527954102,0,14,6598,8,10,3955,2027,
794,3.662109375,0,12,6398,8,8,3961,1909,
795,3.968954086303711,0,12,6392,8,8,3955,1909,
796,3.968954086303711,0,12,6390,8,8,3953,1909,
797,3.6361217498779297,0,12,6397,8,8,3960,1909,
798,3.5140514373779297,0,12,6397,8,8,3960,1909,
799,3.477811813354492,0,12,6392,8,8,3955,1909,
800,4.291057586669922,0,12,6395,8,8,3958,1909,
801,3.4508705139160156,0,12,6393,8,8,3956,1909,
802,3.6759376525878906,0,12,6391,8,8,3954,1909,
803,3.9119720458984375,0,12,6393,8,8,3956,1909,
804,3.3948421478271484,0,12,6394,8,8,3957,1909,
805,3.361940383911133,0,12,6393,8,8,3956,1909,
806,3.304004669189453,0,12,6389,8,8,3952,1909,
807,3.6530494689941406,0,12,6394,8,8,3957,1909,
808,3.4830570220947266,0,12,6392,8,8,3955,1909,
809,3.760814666748047,0,12,6389,8,8,3952,1909,
810,3.5779476165771484,0,12,6397,8,8,3960,1909,
811,5.3730010986328125,0,12,6387,8,8,3950,1909,
812,3.3249855041503906,0,12,6390,8,8,3953,1909,
813,3.422975540161133,0,12,6399,8,8,3962,1909,
814,3.4258365631103516,0,12,6397,8,8,3960,1909,
815,3.3550262451171875,0,12,6392,8,8,3955,1909,
816,3.264188766479492,0,12,6395,8,8,3958,1909,
817,3.652811050415039,0,12,6388,8,8,3951,1909,
818,4.622936248779297,0,12,6392,8,8,3955,1909,
819,3.1719207763671875,0,12,6395,8,8,3958,1909,
820,3.534078598022461,0,12,6399,8,8,3962,1909,
821,3.5390853881835938,0,12,6392,8,8,3955,1909,
822,3.677845001220703,0,12,6398,8,8,3961,1909,
823,3.4990310668945312,0,12,6397,8,8,3960,1909,
824,3.4379959106445312,0,12,6397,8,8,3960,1909,
825,3.5538673400878906,0,12,6393,8,8,3956,1909,
826,3.7200450897216797,0,12,6392,8,8,3955,1909,
827,3.139972686767578,0,12,6395,8,8,3958,1909,
828,3.247976303100586,0,12,6394,8,8,3957,1909,
829,3.9958953857421875,0,12,6396,8,8,3959,1909,
830,5.056858062744141,0,12,6394,8,8,3957,1909,
831,4.072904586791992,0,12,6387,8,8,3950,1909,
832,3.316164016723633,0,12,6394,8,8,3957,1909,
833,3.4770965576171875,0,12,6390,8,8,3953,1909,
834,3.3020973205566406,0,12,6393,8,8,3956,1909,
835,3.651857376098633,0,12,6391,8,8,3954,1909,
836,3.598928451538086,0,12,6392,8,8,3955,1909,
837,3.1969547271728516,0,12,6394,8,8,3957,1909,
838,3.854036331176758,0,12,6394,8,8,3957,1909,
839,3.5109519958496094,0,12,6391,8,8,3954,1909,
840,3.350973129272461,0,12,6398,8,8,3961,1909,
841,3.8290023803710938,0,12,6391,8,8,3954,1909,
842,3.407001495361328,0,12,6387,8,8,3950,1909,
843,3.683805465698242,0,12,6391,8,8,3954,1909,
844,3.5810470581054688,0,12,6390,8,8,3953,1909,
845,3.5560131072998047,0,12,6392,8,8,3955,1909,
846,3.618955612182617,0,12,6396,8,8,3959,1909,
847,3.8530826568603516,0,12,6387,8,8,3950,1909,
848,3.3440589904785156,0,12,6395,8,8,3958,1909,
849,3.075838088989258,0,12,6394,8,8,3957,1909,
850,3.8220882415771484,0,12,6398,8,8,3961,1909,
851,3.4859180450439453,0,12,6393,8,8,3956,1909,
852,3.724813461303711,0,12,6399,8,8,3962,1909,
853,3.5550594329833984,0,12,6395,8,8,3958,1909,
854,3.222942352294922,0,12,6390,8,8,3953,1909,
855,3.718852996826172,0,12,6387,8,8,3950,1909,
856,3.1371116638183594,0,12,6393,8,8,3956,1909,
857,3.5238265991210938,0,12,6387,8,8,3950,1909,
858,3.7500858306884766,0,12,6396,8,8,3959,1909,
859,3.545999526977539,0,12,6393,8,8,3956,1909,
860,3.390073776245117,0,12,6398,8,8,3961,1909,
861,3.7059783935546875,0,12,6397,8,8,3960,1909,
862,4.878997802734375,0,12,6388,8,8,3951,1909,
863,3.8759708404541016,0,12,6399,8,8,3962,1909,
864,3.8840770721435547,0,12,6395,8,8,3958,1909,
865,4.026889801025391,0,12,6397,8,8,3958,1911,
866,3.425121307373047,0,12,6389,8,8,3952,1909,
867,3.27301025390625,0,12,6396,8,8,3959,1909,
868,3.1578540802001953,0,12,6390,8,8,3953,1909,
869,3.4089088439941406,0,12,6394,8,8,3957,1909,
870,3.4961700439453125,0,12,6393,8,8,3956,1909,
871,3.5288333892822266,0,12,6399,8,8,3962,1909,
872,3.3111572265625,0,12,6387,8,8,3950,1909,
873,3.612995147705078,0,12,6389,8,8,3952,1909,
874,4.105806350708008,0,12,6398,8,8,3961,1909,
875,3.5610198974609375,0,12,6389,8,8,3952,1909,
876,3.361940383911133,0,12,6394,8,8,3957,1909,
877,3.715991973876953,0,12,6398,8,8,3961,1909,
878,3.5691261291503906,0,12,6395,8,8,3958,1909,
879,3.8259029388427734,0,12,6387,8,8,3950,1909,
880,6.513118743896484,0,12,6394,8,8,3957,1909,
881,3.5572052001953125,0,12,6389,8,8,3952,1909,
882,3.4570693969726562,0,12,6397,8,8,3960,1909,
883,4.272222518920898,0,12,6388,8,8,3951,1909,
884,3.606081008911133,0,12,6399,8,8,3962,1909,
885,3.1599998474121094,0,12,6391,8,8,3954,1909,
886,3.345012664794922,0,12,6396,8,8,3959,1909,
887,3.7300586700439453,0,12,6396,8,8,3959,1909,
888,3.4427642822265625,0,12,6394,8,8,3957,1909,
889,3.5719871520996094,0,12,6397,8,8,3960,1909,
890,3.7488937377929688,0,12,6400,8,8,3961,1911,
891,4.172801971435547,0,12,6398,8,8,3961,1909,
892,3.7398338317871094,0,12,6398,8,8,3961,1909,
893,3.3121109008789062,0,12,6394,8,8,3957,1909,
894,3.6270618438720703,0,12,6389,8,8,3952,1909,
895,3.498077392578125,0,12,6387,8,8,3950,1909,
896,3.442049026489258,0,12,6390,8,8,3953,1909,
897,3.637075424194336,0,12,6389,8,8,3952,1909,
898,3.618001937866211,0,12,6390,8,8,3953,1909,
899,3.599882125854492,0,12,6396,8,8,3959,1909,
900,3.3731460571289062,0,12,6395,8,8,3958,1909,
901,3.4198760986328125,0,12,6399,8,8,3962,1909,
902,4.392147064208984,0,12,6392,8,8,3955,1909,
903,3.134012222290039,0,12,6396,8,8,3959,1909,
904,3.39508056640625,0,12,6397,8,8,3960,1909,
905,3.593921661376953,0,12,6387,8,8,3950,1909,
906,3.1909942626953125,0,12,6397,8,8,3960,1909,
907,3.1900405883789062,0,12,6397,8,8,3960,1909,
908,3.050088882446289,0,12,6389,8,8,3952,1909,
909,3.5970211029052734,0,12,6390,8,8,3953,1909,
910,3.576040267944336,0,12,6394,8,8,3957,1909,
911,4.107952117919922,0,12,6392,8,8,3955,1909,
912,4.067182540893555,0,12,6394,8,8,3957,1909,
913,3.7331581115722656,0,12,6399,8,8,3962,1909,
914,3.7190914154052734,0,12,6388,8,8,3951,1909,
915,3.7550926208496094,0,12,6393,8,8,3956,1909,
916,3.529787063598633,0,12,6397,8,8,3960,1909,
917,3.940105438232422,0,12,6390,8,8,3953,1909,
918,3.473997116088867,0,12,6394,8,8,3957,1909,
919,4.168987274169922,0,12,6388,8,8,3951,1909,
920,4.394054412841797,0,12,6388,8,8,3951,1909,
921,3.7500858306884766,0,12,6399,8,8,3962,1909,
922,3.5920143127441406,0,12,6387,8,8,3950,1909,
923,3.8068294525146484,0,12,6399,8,8,3962,1909,
924,3.4639835357666016,0,12,6389,8,8,3952,1909,
925,3.6220550537109375,0,12,6390,8,8,3953,1909,
926,4.058122634887695,0,12,6398,8,8,3961,1909,
927,3.7000179290771484,0,12,6395,8,8,3958,1909,
928,3.834962844848633,0,12,6389,8,8,3952,1909,
929,4.087924957275391,0,12,6394,8,8,3957,1909,
930,3.6079883575439453,0,12,6399,8,8,3962,1909,
931,3.713846206665039,0,12,6398,8,8,3961,1909,
932,4.009008407592773,0,12,6397,8,8,3960,1909,
933,3.4890174865722656,0,12,6392,8,8,3955,1909,
934,3.567218780517578,0,12,6396,8,8,3959,1909,
935,3.4132003784179688,0,12,6393,8,8,3956,1909,
936,3.843069076538086,0,12,6394,8,8,3957,1909,
937,3.345966339111328,0,12,6389,8,8,3952,1909,
938,3.901958465576172,0,12,6392,8,8,3955,1909,
939,3.3719539642333984,0,12,6391,8,8,3954,1909,
940,3.6020278930664062,0,12,6398,8,8,3961,1909,
941,3.6089420318603516,0,12,6396,8,8,3959,1909,
942,3.5321712493896484,0,12,6391,8,8,3954,1909,
943,3.657102584838867,0,12,6395,8,8,3958,1909,
944,3.629922866821289,0,12,6391,8,8,3954,1909,
945,4.446983337402344,0,12,6394,8,8,3957,1909,
946,3.412008285522461,0,12,6396,8,8,3959,1909,
947,3.464937210083008,0,12,6398,8,8,3961,1909,
948,3.350973129272461,0,12,6390,8,8,3953,1909,
949,3.8299560546875,0,12,6393,8,8,3956,1909,
950,3.432035446166992,0,12,6390,8,8,3953,1909,
951,3.5490989685058594,0,12,6395,8,8,3958,1909,
952,3.5212039947509766,0,12,6392,8,8,3955,1909,
953,3.6389827728271484,0,12,6390,8,8,3953,1909,
954,3.398895263671875,0,12,6388,8,8,3951,1909,
955,3.762960433959961,0,12,6388,8,8,3951,1909,
956,3.0989646911621094,0,12,6390,8,8,3953,1909,
957,3.1151771545410156,0,12,6396,8,8,3959,1909,
958,3.342151641845703,0,12,6390,8,8,3953,1909,
959,3.4101009368896484,0,12,6396,8,8,3959,1909,
960,3.431081771850586,0,12,6389,8,8,3952,1909,
961,3.3540725708007812,0,12,6396,8,8,3959,1909,
962,3.3631324768066406,0,12,6391,8,8,3954,1909,
963,3.812074661254883,0,12,6390,8,8,3953,1909,
964,4.996061325073242,0,12,6389,8,8,3952,1909,
965,4.081964492797852,0,12,6397,8,8,3960,1909,
966,3.515958786010742,0,12,6387,8,8,3950,1909,
967,3.656148910522461,0,12,6396,8,8,3959,1909,
968,3.445148468017578,0,12,6399,8,8,3962,1909,
969,4.317045211791992,0,12,6397,8,8,3960,1909,
970,3.2110214233398438,0,12,6399,8,8,3962,1909,
