Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
470,8.357048034667969,0,9,7434,8,5,5117,1921,
471,9.163856506347656,0,9,7424,8,5,5107,1921,
472,9.234189987182617,0,9,7433,8,5,5116,1921,
473,10.246038436889648,0,9,7431,8,5,5114,1921,
474,9.04083251953125,0,9,7428,8,5,5111,1921,
475,8.514165878295898,0,9,7431,8,5,5114,1921,
476,8.157968521118164,0,9,7425,8,5,5108,1921,
477,8.858919143676758,0,9,7433,8,5,5116,1921,
478,7.086038589477539,0,9,7426,8,5,5109,1921,
479,9.012222290039062,0,9,7430,8,5,5113,1921,
480,11.19089126586914,0,9,7428,8,5,5111,1921,
481,7.730007171630859,0,9,7426,8,5,5109,1921,
482,9.611129760742188,0,9,7430,8,5,5113,1921,
483,9.752035140991211,0,9,7433,8,5,5116,1921,
484,8.862018585205078,0,9,7428,8,5,5111,1921,
