Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
424,7.021903991699219,0,11,8936,10,5,6531,1921,
425,7.4138641357421875,0,11,8931,10,5,6526,1921,
426,7.405996322631836,0,11,8927,10,5,6522,1921,
427,6.613016128540039,0,11,8934,10,5,6529,1921,
428,7.092952728271484,0,11,8923,10,5,6518,1921,
429,5.410909652709961,0,11,8931,10,5,6526,1921,
430,5.672931671142578,0,11,8925,10,5,6520,1921,
431,7.506847381591797,0,11,8923,10,5,6518,1921,
432,6.664037704467773,0,11,8926,10,5,6521,1921,
433,5.7239532470703125,0,11,8933,10,5,6528,1921,
434,6.165981292724609,0,11,8936,10,5,6531,1921,
435,6.984949111938477,0,11,8933,10,5,6528,1921,
436,6.846904754638672,0,11,8920,10,5,6515,1921,
437,5.095005035400391,0,11,8923,10,5,6518,1921,
438,5.878925323486328,0,11,8931,10,5,6526,1921,
439,5.831003189086914,0,11,8923,10,5,6518,1921,
440,6.428003311157227,0,11,8924,10,5,6519,1921,
441,6.289958953857422,0,11,8928,10,5,6523,1921,
442,6.136894226074219,0,11,8935,10,5,6530,1921,
443,5.980014801025391,0,11,8929,10,5,6524,1921,
444,6.335973739624023,0,11,8932,10,5,6527,1921,
445,6.062030792236328,0,11,8931,10,5,6526,1921,
446,5.607128143310547,0,11,8930,10,5,6525,1921,
447,6.435871124267578,0,11,8932,10,5,6527,1921,
448,7.098197937011719,0,11,8922,10,5,6517,1921,
449,5.144834518432617,0,11,8934,10,5,6529,1921,
450,5.955934524536133,0,11,8923,10,5,6518,1921,
451,6.330013275146484,0,11,8928,10,5,6523,1921,
452,5.895853042602539,0,11,8935,10,5,6530,1921,
453,6.989002227783203,0,11,8933,10,5,6528,1921,
454,6.795167922973633,0,11,8936,10,5,6531,1921,
455,6.567955017089844,0,11,8921,10,5,6516,1921,
456,7.461071014404297,0,11,8929,10,5,6524,1921,
457,6.303071975708008,0,11,8918,10,5,6513,1921,
458,6.273984909057617,0,11,8933,10,5,6528,1921,
459,6.799936294555664,0,11,8930,10,5,6525,1921,
460,5.895137786865234,0,11,8929,10,5,6524,1921,
461,6.303071975708008,0,11,8927,10,5,6522,1921,
462,7.299184799194336,0,13,9077,10,7,6522,1983,
463,6.407022476196289,0,11,8924,10,5,6519,1921,
464,5.733966827392578,0,11,8923,10,5,6518,1921,
