Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,,CPU utilization,Memory bytes,Disk bytes,
1617065162.549158,1617065162.558768,97,9.60993766784668,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065162.561611,1617065162.570721,98,9.109973907470703,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065162.573713,1617065162.58113,99,7.416963577270508,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065162.584123,1617065162.59415,100,10.027170181274414,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065162.597227,1617065162.605137,101,7.910013198852539,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065162.608967,1617065162.616302,102,7.33494758605957,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065162.6199,1617065162.628765,103,8.865118026733398,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065162.632195,1617065162.639055,104,6.860017776489258,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065162.641756,1617065162.648921,105,7.164955139160156,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065162.652351,1617065162.660947,106,8.596181869506836,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065162.664317,1617065162.674377,107,10.06007194519043,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065162.678222,1617065162.685543,108,7.32111930847168,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065162.688287,1617065162.694721,109,6.433963775634766,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065162.698571,1617065162.705164,110,6.592988967895508,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065162.708045,1617065162.716868,111,8.822917938232422,0,11,7578,8,7,5111,1983,,0.0,0,0,
1617065162.721216,1617065162.730737,112,9.521007537841797,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065162.734747,1617065162.743736,113,8.989095687866211,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065162.747242,1617065162.754946,114,7.704019546508789,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065162.758752,1617065162.767926,115,9.173870086669922,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065162.771905,1617065162.783783,116,11.878013610839844,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065162.786633,1617065162.794485,117,7.852077484130859,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065162.797453,1617065162.805403,118,7.950067520141602,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065162.808381,1617065162.816798,119,8.416891098022461,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065162.82003,1617065162.829625,120,9.594917297363281,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065162.833168,1617065162.843617,121,10.448932647705078,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065162.846518,1617065162.854812,122,8.293867111206055,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065162.857886,1617065162.867298,123,9.411811828613281,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065162.870353,1617065162.880517,124,10.164022445678711,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065162.883653,1617065162.893233,125,9.580135345458984,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065162.89705,1617065162.906463,126,9.413003921508789,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065162.909297,1617065162.916473,127,7.175922393798828,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065162.919492,1617065162.932922,128,13.429880142211914,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065162.937143,1617065162.946795,129,9.651899337768555,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065162.950647,1617065162.961243,130,10.59579849243164,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065162.965037,1617065162.972793,131,7.75599479675293,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065162.976278,1617065162.985736,132,9.457826614379883,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065162.99004,1617065162.997546,133,7.505893707275391,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065163.00246,1617065163.009498,134,7.037878036499023,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065163.013321,1617065163.021473,135,8.152008056640625,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.025123,1617065163.034325,136,9.202003479003906,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.038146,1617065163.044229,137,6.083011627197266,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.048116,1617065163.057872,138,9.756088256835938,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.061789,1617065163.070511,139,8.722066879272461,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.073624,1617065163.082729,140,9.105205535888672,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065163.085837,1617065163.095636,141,9.799003601074219,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065163.098666,1617065163.105321,142,6.654977798461914,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.108631,1617065163.115776,143,7.145166397094727,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065163.118887,1617065163.128127,144,9.240150451660156,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.131113,1617065163.140931,145,9.817838668823242,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065163.144157,1617065163.154016,146,9.859085083007812,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065163.15702,1617065163.164323,147,7.302999496459961,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065163.169248,1617065163.177375,148,8.126974105834961,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.180699,1617065163.189773,149,9.073972702026367,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065163.192842,1617065163.199996,150,7.153987884521484,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.203687,1617065163.210666,151,6.9789886474609375,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.214176,1617065163.22092,152,6.744146347045898,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065163.224493,1617065163.234612,153,10.118961334228516,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065163.23779,1617065163.246615,154,8.824825286865234,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.249493,1617065163.259607,155,10.114192962646484,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.262387,1617065163.270782,156,8.394956588745117,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.274295,1617065163.283547,157,9.251832962036133,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.286317,1617065163.292851,158,6.53386116027832,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.296916,1617065163.304069,159,7.153034210205078,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065163.307911,1617065163.318352,160,10.441064834594727,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065163.321779,1617065163.331898,161,10.118961334228516,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.335705,1617065163.342763,162,7.057905197143555,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.34856,1617065163.357136,163,8.575916290283203,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.361154,1617065163.370433,164,9.279012680053711,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065163.373801,1617065163.380641,165,6.839990615844727,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.384467,1617065163.392835,166,8.36801528930664,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065163.39595,1617065163.406371,167,10.421037673950195,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.409869,1617065163.417559,168,7.689952850341797,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065163.421641,1617065163.429839,169,8.197784423828125,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.433158,1617065163.442934,170,9.776115417480469,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.445871,1617065163.45221,171,6.338834762573242,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.455559,1617065163.464412,172,8.852958679199219,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065163.467478,1617065163.474719,173,7.241010665893555,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065163.479222,1617065163.487154,174,7.931947708129883,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065163.490403,1617065163.500787,175,10.384082794189453,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065163.504111,1617065163.511978,176,7.866859436035156,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.515675,1617065163.524469,177,8.793830871582031,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065163.528229,1617065163.53559,178,7.360935211181641,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065163.538528,1617065163.545986,179,7.457971572875977,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065163.549175,1617065163.558106,180,8.93092155456543,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065163.562062,1617065163.569961,181,7.899045944213867,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065163.573454,1617065163.583189,182,9.735107421875,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.586145,1617065163.592899,183,6.754159927368164,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065163.598058,1617065163.608336,184,10.277986526489258,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065163.612094,1617065163.620875,185,8.780956268310547,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.62467,1617065163.634346,186,9.675979614257812,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065163.638604,1617065163.646731,187,8.126974105834961,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.65078,1617065163.659193,188,8.413076400756836,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065163.662266,1617065163.67106,189,8.794069290161133,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065163.674265,1617065163.680687,190,6.4220428466796875,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065163.68465,1617065163.692393,191,7.743120193481445,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065163.69676,1617065163.708418,192,11.657953262329102,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065163.711586,1617065163.72253,193,10.943889617919922,0,11,7581,8,7,5114,1983,,0.0,0,0,
1617065163.72526,1617065163.734023,194,8.76307487487793,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065163.737343,1617065163.744342,195,6.999015808105469,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065163.74732,1617065163.755909,196,8.589029312133789,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.759278,1617065163.766485,197,7.206916809082031,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065163.7702,1617065163.777613,198,7.412910461425781,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065163.780984,1617065163.790322,199,9.338140487670898,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.794032,1617065163.804135,200,10.102987289428711,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.807604,1617065163.816494,201,8.889913558959961,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065163.81982,1617065163.827671,202,7.851123809814453,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.831684,1617065163.840689,203,9.004831314086914,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065163.844128,1617065163.853632,204,9.504079818725586,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065163.85769,1617065163.866132,205,8.441925048828125,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.869592,1617065163.878422,206,8.830070495605469,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065163.881681,1617065163.890142,207,8.46099853515625,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065163.893641,1617065163.903462,208,9.820938110351562,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065163.906678,1617065163.914609,209,7.930994033813477,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.918344,1617065163.927449,210,9.10496711730957,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065163.931245,1617065163.940335,211,9.089946746826172,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065163.943722,1617065163.95245,212,8.72802734375,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065163.956257,1617065163.966954,213,10.696887969970703,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065163.971138,1617065163.979628,214,8.49008560180664,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065163.983552,1617065163.991812,215,8.260011672973633,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065163.99566,1617065164.00452,216,8.859872817993164,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.008174,1617065164.018251,217,10.07699966430664,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.021336,1617065164.028844,218,7.508039474487305,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065164.031951,1617065164.04154,219,9.588956832885742,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.044955,1617065164.053534,220,8.579015731811523,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065164.057806,1617065164.066657,221,8.851051330566406,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065164.070659,1617065164.079831,222,9.17196273803711,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.082534,1617065164.089852,223,7.318019866943359,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065164.092944,1617065164.104859,224,11.915206909179688,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.108147,1617065164.116072,225,7.9250335693359375,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065164.119725,1617065164.130173,226,10.447978973388672,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065164.135398,1617065164.145806,227,10.408163070678711,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.149033,1617065164.158867,228,9.833812713623047,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.16213,1617065164.171608,229,9.477853775024414,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.17563,1617065164.184122,230,8.491992950439453,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065164.187519,1617065164.196708,231,9.18889045715332,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.200906,1617065164.210258,232,9.351968765258789,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.213971,1617065164.221034,233,7.063150405883789,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065164.224219,1617065164.232204,234,7.98487663269043,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065164.235068,1617065164.243153,235,8.085012435913086,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065164.247064,1617065164.255507,236,8.442878723144531,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.259586,1617065164.266742,237,7.155895233154297,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.270091,1617065164.278947,238,8.856058120727539,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.282365,1617065164.290616,239,8.250951766967773,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.29344,1617065164.301128,240,7.687807083129883,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065164.304948,1617065164.315041,241,10.092973709106445,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.318186,1617065164.327155,242,8.96906852722168,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065164.330135,1617065164.338939,243,8.803844451904297,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065164.342735,1617065164.350639,244,7.904052734375,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.353521,1617065164.361443,245,7.921934127807617,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.365246,1617065164.373709,246,8.462905883789062,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.376327,1617065164.385528,247,9.2010498046875,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065164.38914,1617065164.39752,248,8.38017463684082,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065164.401038,1617065164.409658,249,8.620023727416992,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.412455,1617065164.422119,250,9.663820266723633,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065164.425312,1617065164.433652,251,8.339881896972656,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.436644,1617065164.444574,252,7.93004035949707,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.448489,1617065164.458225,253,9.736061096191406,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.46166,1617065164.469621,254,7.961034774780273,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.473771,1617065164.480478,255,6.706953048706055,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065164.484117,1617065164.49549,256,11.373043060302734,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.499164,1617065164.507832,257,8.667945861816406,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065164.511883,1617065164.521537,258,9.654045104980469,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.52527,1617065164.532644,259,7.374048233032227,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065164.536194,1617065164.545295,260,9.100914001464844,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.549158,1617065164.557315,261,8.157014846801758,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065164.560326,1617065164.568129,262,7.8029632568359375,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065164.571096,1617065164.578571,263,7.475137710571289,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065164.582596,1617065164.590889,264,8.292913436889648,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065164.594556,1617065164.603514,265,8.957862854003906,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065164.606703,1617065164.614531,266,7.827997207641602,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065164.618157,1617065164.627661,267,9.504079818725586,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.630548,1617065164.639885,268,9.33694839477539,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.643659,1617065164.650825,269,7.1659088134765625,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065164.654077,1617065164.662887,270,8.810043334960938,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065164.666204,1617065164.674915,271,8.711099624633789,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.678228,1617065164.687512,272,9.284019470214844,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.689947,1617065164.696453,273,6.506204605102539,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.699847,1617065164.708583,274,8.736133575439453,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065164.712467,1617065164.720317,275,7.849931716918945,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.724458,1617065164.733091,276,8.633136749267578,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.736844,1617065164.746152,277,9.307861328125,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.748839,1617065164.75707,278,8.231163024902344,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065164.760968,1617065164.768325,279,7.357120513916016,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.772166,1617065164.781349,280,9.182929992675781,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.784287,1617065164.793128,281,8.84103775024414,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065164.796832,1617065164.803788,282,6.955862045288086,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.80755,1617065164.815291,283,7.740974426269531,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065164.818696,1617065164.82497,284,6.273984909057617,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.828812,1617065164.837041,285,8.22901725769043,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065164.840917,1617065164.84835,286,7.4329376220703125,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065164.851673,1617065164.861499,287,9.826183319091797,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065164.865367,1617065164.875681,288,10.313987731933594,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065164.880139,1617065164.887548,289,7.408857345581055,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065164.891219,1617065164.897646,290,6.42704963684082,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.900775,1617065164.910394,291,9.618997573852539,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.913931,1617065164.923183,292,9.252071380615234,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065164.925715,1617065164.932651,293,6.936073303222656,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065164.935491,1617065164.942262,294,6.770849227905273,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065164.945329,1617065164.952866,295,7.537126541137695,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065164.956161,1617065164.963146,296,6.984949111938477,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065164.966902,1617065164.973573,297,6.670951843261719,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065164.977467,1617065164.985373,298,7.9059600830078125,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065164.989285,1617065164.997116,299,7.831096649169922,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065165.000975,1617065165.00975,300,8.774995803833008,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065165.013152,1617065165.021841,301,8.689165115356445,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065165.025306,1617065165.034493,302,9.186983108520508,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065165.037381,1617065165.045604,303,8.22305679321289,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065165.048879,1617065165.057134,304,8.2550048828125,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065165.061174,1617065165.070042,305,8.867979049682617,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065165.073205,1617065165.080732,306,7.52711296081543,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065165.084189,1617065165.092776,307,8.587121963500977,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065165.097226,1617065165.105652,308,8.426189422607422,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.108574,1617065165.117217,309,8.643150329589844,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065165.120213,1617065165.128602,310,8.388996124267578,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065165.131868,1617065165.140916,311,9.048223495483398,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.14346,1617065165.151959,312,8.498907089233398,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065165.155061,1617065165.1634,313,8.33892822265625,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065165.166986,1617065165.174845,314,7.858991622924805,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065165.17838,1617065165.186232,315,7.852077484130859,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065165.190748,1617065165.199653,316,8.90493392944336,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065165.203018,1617065165.211316,317,8.298158645629883,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065165.215143,1617065165.223876,318,8.733034133911133,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065165.227262,1617065165.2357,319,8.437871932983398,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.2393,1617065165.249908,320,10.60795783996582,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065165.254826,1617065165.262766,321,7.939815521240234,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065165.265926,1617065165.273912,322,7.9860687255859375,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065165.277518,1617065165.285574,323,8.055925369262695,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065165.28869,1617065165.297684,324,8.993864059448242,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065165.301611,1617065165.310229,325,8.61811637878418,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065165.313444,1617065165.322388,326,8.944034576416016,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.326105,1617065165.334809,327,8.703947067260742,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065165.338031,1617065165.347619,328,9.588003158569336,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065165.350231,1617065165.361047,329,10.816097259521484,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065165.36512,1617065165.374407,330,9.287118911743164,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.379733,1617065165.388408,331,8.674860000610352,0,9,7431,8,5,5114,1921,,0.0,0,0,
1617065165.392609,1617065165.401764,332,9.155035018920898,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.405885,1617065165.415453,333,9.567975997924805,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065165.418616,1617065165.427827,334,9.210824966430664,0,9,7435,8,5,5118,1921,,0.0,0,0,
1617065165.43255,1617065165.441305,335,8.754968643188477,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065165.444267,1617065165.451604,336,7.336854934692383,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065165.455129,1617065165.462288,337,7.158994674682617,0,9,7432,8,5,5115,1921,,0.0,0,0,
1617065165.466192,1617065165.474791,338,8.599042892456055,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065165.478068,1617065165.485127,339,7.058858871459961,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065165.488534,1617065165.495897,340,7.363080978393555,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065165.499707,1617065165.508101,341,8.394002914428711,0,9,7430,8,5,5113,1921,,0.0,0,0,
1617065165.512108,1617065165.521084,342,8.975982666015625,0,9,7427,8,5,5110,1921,,0.0,0,0,
1617065165.525128,1617065165.533213,343,8.085012435913086,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065165.536582,1617065165.545863,344,9.280920028686523,0,9,7433,8,5,5116,1921,,0.0,0,0,
1617065165.549256,1617065165.556393,345,7.136821746826172,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065165.559496,1617065165.566978,346,7.482051849365234,0,9,7428,8,5,5111,1921,,0.0,0,0,
1617065165.570558,1617065165.578086,347,7.527828216552734,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.582165,1617065165.590686,348,8.521080017089844,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065165.593734,1617065165.602093,349,8.358955383300781,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065165.605951,1617065165.613413,350,7.462024688720703,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065165.616249,1617065165.624907,351,8.65793228149414,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065165.628759,1617065165.64024,352,11.481046676635742,0,9,7426,8,5,5109,1921,,0.0,0,0,
1617065165.6436,1617065165.651974,353,8.37397575378418,0,9,7434,8,5,5117,1921,,0.0,0,0,
1617065165.655592,1617065165.662135,354,6.54292106628418,0,9,7424,8,5,5107,1921,,0.0,0,0,
1617065165.666239,1617065165.675468,355,9.228944778442383,0,9,7425,8,5,5108,1921,,0.0,0,0,
1617065165.679246,1617065165.68781,356,8.563995361328125,0,9,7429,8,5,5112,1921,,0.0,0,0,
1617065165.692837,1617065165.701364,357,8.527040481567383,0,9,7436,8,5,5119,1921,,0.0,0,0,
1617065165.705038,1617065165.71461,358,9.572029113769531,0,9,7431,8,5,5114,1921,,0.0,0,0,
